X (m),Y (m),Z (m),Temperature (K)
-7.296875,-0.65625,0,274.2721707
-7.28125,-0.65625,0,274.2721707
-7.265625,-0.65625,0,274.2721707
-7.25,-0.65625,0,274.2627611
-7.234375,-0.65625,0,274.2581202
-7.21875,-0.65625,0,274.2627909
-7.203125,-0.65625,0,274.2571795
-7.1875,-0.65625,0,274.2457018
-7.171875,-0.65625,0,274.2457018
-7.15625,-0.65625,0,274.2393175
-7.140625,-0.65625,0,274.2338749
-7.125,-0.65625,0,274.2255843
-7.109375,-0.65625,0,274.217643
-7.09375,-0.65625,0,274.2197866
-7.078125,-0.65625,0,274.212217
-7.0625,-0.65625,0,274.2101454
-7.046875,-0.65625,0,274.1942415
-7.03125,-0.65625,0,274.1990144
-7.015625,-0.65625,0,274.194742
-7,-0.65625,0,274.1880426
-6.984375,-0.65625,0,274.1830486
-6.96875,-0.65625,0,274.1767194
-6.953125,-0.65625,0,274.1767194
-6.9375,-0.65625,0,274.1618345
-6.921875,-0.65625,0,274.1548701
-6.90625,-0.65625,0,274.1548701
-6.890625,-0.65625,0,274.1448463
-6.875,-0.65625,0,274.1456264
-6.859375,-0.65625,0,274.1366662
-6.84375,-0.65625,0,274.1303879
-6.828125,-0.65625,0,274.1208733
-6.8125,-0.65625,0,274.1149707
-6.796875,-0.65625,0,274.109599
-6.78125,-0.65625,0,274.1088772
-6.765625,-0.65625,0,274.1019072
-6.75,-0.65625,0,274.0963663
-6.734375,-0.65625,0,274.0860103
-6.71875,-0.65625,0,274.0815958
-6.703125,-0.65625,0,274.0766269
-6.6875,-0.65625,0,274.0714106
-6.671875,-0.65625,0,274.0665761
-6.65625,-0.65625,0,274.0610833
-6.640625,-0.65625,0,274.0565673
-6.625,-0.65625,0,274.0509857
-6.609375,-0.65625,0,274.0396009
-6.59375,-0.65625,0,274.0396009
-6.578125,-0.65625,0,274.0330196
-6.5625,-0.65625,0,274.0324225
-6.546875,-0.65625,0,274.0208507
-6.53125,-0.65625,0,274.0140697
-6.515625,-0.65625,0,274.0091231
-6.5,-0.65625,0,274.0019372
-7.78125,-0.640625,0,274.2655383
-7.765625,-0.640625,0,274.2655383
-7.75,-0.640625,0,274.2659276
-7.734375,-0.640625,0,274.2659276
-7.71875,-0.640625,0,274.2798941
-7.703125,-0.640625,0,274.2798941
-7.6875,-0.640625,0,274.2802982
-7.671875,-0.640625,0,274.2802982
-7.65625,-0.640625,0,274.2933704
-7.640625,-0.640625,0,274.2933704
-7.625,-0.640625,0,274.2937762
-7.609375,-0.640625,0,274.2937762
-7.59375,-0.640625,0,274.2942163
-7.578125,-0.640625,0,274.3059908
-7.5625,-0.640625,0,274.306426
-7.546875,-0.640625,0,274.306426
-7.53125,-0.640625,0,274.3068695
-7.515625,-0.640625,0,274.3068695
-7.5,-0.640625,0,274.3068695
-7.484375,-0.640625,0,274.3073178
-7.46875,-0.640625,0,274.3073178
-7.453125,-0.640625,0,274.3077688
-7.4375,-0.640625,0,274.3077688
-7.421875,-0.640625,0,274.3082231
-7.40625,-0.640625,0,274.2964614
-7.390625,-0.640625,0,274.2969218
-7.375,-0.640625,0,274.2969218
-7.359375,-0.640625,0,274.2973818
-7.34375,-0.640625,0,274.2973818
-7.328125,-0.640625,0,274.2852251
-7.3125,-0.640625,0,274.2852251
-7.296875,-0.640625,0,274.2856875
-7.28125,-0.640625,0,274.2856875
-7.265625,-0.640625,0,274.2726363
-7.25,-0.640625,0,274.2726363
-7.234375,-0.640625,0,274.2731109
-7.21875,-0.640625,0,274.2731109
-7.203125,-0.640625,0,274.2571795
-7.1875,-0.640625,0,274.2631022
-7.171875,-0.640625,0,274.2575149
-7.15625,-0.640625,0,274.2493234
-7.140625,-0.640625,0,274.241696
-7.125,-0.640625,0,274.2361141
-7.109375,-0.640625,0,274.2361141
-7.09375,-0.640625,0,274.2272806
-7.078125,-0.640625,0,274.2286178
-7.0625,-0.640625,0,274.2140398
-7.046875,-0.640625,0,274.2080601
-7.03125,-0.640625,0,274.2080601
-7.015625,-0.640625,0,274.194742
-7,-0.640625,0,274.194742
-6.984375,-0.640625,0,274.1846354
-6.96875,-0.640625,0,274.178516
-6.953125,-0.640625,0,274.178516
-6.9375,-0.640625,0,274.1719477
-6.921875,-0.640625,0,274.162321
-6.90625,-0.640625,0,274.162321
-6.890625,-0.640625,0,274.1517649
-6.875,-0.640625,0,274.1456264
-6.859375,-0.640625,0,274.1366662
-6.84375,-0.640625,0,274.1357646
-6.828125,-0.640625,0,274.1283159
-6.8125,-0.640625,0,274.1240018
-6.796875,-0.640625,0,274.1149707
-6.78125,-0.640625,0,274.1159638
-6.765625,-0.640625,0,274.1071822
-6.75,-0.640625,0,274.0960783
-6.734375,-0.640625,0,274.0912594
-6.71875,-0.640625,0,274.0908808
-6.703125,-0.640625,0,274.086149
-6.6875,-0.640625,0,274.0759295
-6.671875,-0.640625,0,274.0705977
-6.65625,-0.640625,0,274.0660264
-6.640625,-0.640625,0,274.0555724
-6.625,-0.640625,0,274.0509857
-6.609375,-0.640625,0,274.050199
-6.59375,-0.640625,0,274.0448087
-6.578125,-0.640625,0,274.0409201
-6.5625,-0.640625,0,274.0264972
-6.546875,-0.640625,0,274.0264972
-6.53125,-0.640625,0,274.0142448
-6.515625,-0.640625,0,274.0142448
-6.5,-0.640625,0,274.0142448
-7.78125,-0.625,0,274.2655383
-7.765625,-0.625,0,274.2791065
-7.75,-0.625,0,274.2794933
-7.734375,-0.625,0,274.2794933
-7.71875,-0.625,0,274.2925443
-7.703125,-0.625,0,274.2925443
-7.6875,-0.625,0,274.2929477
-7.671875,-0.625,0,274.2929477
-7.65625,-0.625,0,274.305149
-7.640625,-0.625,0,274.305149
-7.625,-0.625,0,274.305149
-7.609375,-0.625,0,274.3055528
-7.59375,-0.625,0,274.3165021
-7.578125,-0.625,0,274.3169383
-7.5625,-0.625,0,274.3169383
-7.546875,-0.625,0,274.3173714
-7.53125,-0.625,0,274.3173714
-7.515625,-0.625,0,274.3178125
-7.5,-0.625,0,274.3178125
-7.484375,-0.625,0,274.3182583
-7.46875,-0.625,0,274.3187074
-7.453125,-0.625,0,274.3187074
-7.4375,-0.625,0,274.3191596
-7.421875,-0.625,0,274.3191596
-7.40625,-0.625,0,274.319614
-7.390625,-0.625,0,274.3086801
-7.375,-0.625,0,274.3091374
-7.359375,-0.625,0,274.3091374
-7.34375,-0.625,0,274.3091374
-7.328125,-0.625,0,274.2978421
-7.3125,-0.625,0,274.2978421
-7.296875,-0.625,0,274.2983008
-7.28125,-0.625,0,274.2983008
-7.265625,-0.625,0,274.2861474
-7.25,-0.625,0,274.2861474
-7.234375,-0.625,0,274.2866211
-7.21875,-0.625,0,274.2731109
-7.203125,-0.625,0,274.2735433
-7.1875,-0.625,0,274.2735433
-7.171875,-0.625,0,274.2575149
-7.15625,-0.625,0,274.2574926
-7.140625,-0.625,0,274.2516563
-7.125,-0.625,0,274.2442663
-7.109375,-0.625,0,274.2442663
-7.09375,-0.625,0,274.2358283
-7.078125,-0.625,0,274.2358283
-7.0625,-0.625,0,274.2254553
-7.046875,-0.625,0,274.2254553
-7.03125,-0.625,0,274.2125678
-7.015625,-0.625,0,274.2046866
-7,-0.625,0,274.2051115
-6.984375,-0.625,0,274.197354
-6.96875,-0.625,0,274.1898987
-6.953125,-0.625,0,274.1901546
-6.9375,-0.625,0,274.1796973
-6.921875,-0.625,0,274.1785585
-6.90625,-0.625,0,274.1617367
-6.890625,-0.625,0,274.1617367
-6.875,-0.625,0,274.1505659
-6.859375,-0.625,0,274.1505659
-6.84375,-0.625,0,274.1410677
-6.828125,-0.625,0,274.1400837
-6.8125,-0.625,0,274.125309
-6.796875,-0.625,0,274.125309
-6.78125,-0.625,0,274.1144974
-6.765625,-0.625,0,274.1071822
-6.75,-0.625,0,274.1068267
-6.734375,-0.625,0,274.1012148
-6.71875,-0.625,0,274.0962632
-6.703125,-0.625,0,274.0856659
-6.6875,-0.625,0,274.0809125
-6.671875,-0.625,0,274.075536
-6.65625,-0.625,0,274.0649579
-6.640625,-0.625,0,274.0649579
-6.625,-0.625,0,274.0564242
-6.609375,-0.625,0,274.0564242
-6.59375,-0.625,0,274.0409201
-6.578125,-0.625,0,274.0420212
-6.5625,-0.625,0,274.0327009
-6.546875,-0.625,0,274.0271214
-6.53125,-0.625,0,274.0271214
-6.515625,-0.625,0,274.0192677
-6.5,-0.625,0,274.0142448
-7.796875,-0.609375,0,274.2787333
-7.78125,-0.609375,0,274.2791065
-7.765625,-0.609375,0,274.2791065
-7.75,-0.609375,0,274.2921478
-7.734375,-0.609375,0,274.2921478
-7.71875,-0.609375,0,274.2921478
-7.703125,-0.609375,0,274.3043257
-7.6875,-0.609375,0,274.3043257
-7.671875,-0.609375,0,274.3047279
-7.65625,-0.609375,0,274.3156803
-7.640625,-0.609375,0,274.3161
-7.625,-0.609375,0,274.3161
-7.609375,-0.609375,0,274.3266659
-7.59375,-0.609375,0,274.3266659
-7.578125,-0.609375,0,274.3271006
-7.5625,-0.609375,0,274.3271006
-7.546875,-0.609375,0,274.327532
-7.53125,-0.609375,0,274.327532
-7.515625,-0.609375,0,274.3279711
-7.5,-0.609375,0,274.3279711
-7.484375,-0.609375,0,274.328415
-7.46875,-0.609375,0,274.3288623
-7.453125,-0.609375,0,274.3288623
-7.4375,-0.609375,0,274.3293126
-7.421875,-0.609375,0,274.3293126
-7.40625,-0.609375,0,274.329765
-7.390625,-0.609375,0,274.329765
-7.375,-0.609375,0,274.320069
-7.359375,-0.609375,0,274.320069
-7.34375,-0.609375,0,274.3205236
-7.328125,-0.609375,0,274.3095946
-7.3125,-0.609375,0,274.3100502
-7.296875,-0.609375,0,274.3100502
-7.28125,-0.609375,0,274.2987566
-7.265625,-0.609375,0,274.2987566
-7.25,-0.609375,0,274.2987566
-7.234375,-0.609375,0,274.2866211
-7.21875,-0.609375,0,274.2866211
-7.203125,-0.609375,0,274.2870448
-7.1875,-0.609375,0,274.2735433
-7.171875,-0.609375,0,274.2739991
-7.15625,-0.609375,0,274.2739991
-7.140625,-0.609375,0,274.2589083
-7.125,-0.609375,0,274.2589083
-7.109375,-0.609375,0,274.2510418
-7.09375,-0.609375,0,274.2510418
-7.078125,-0.609375,0,274.2380423
-7.0625,-0.609375,0,274.2329877
-7.046875,-0.609375,0,274.2254553
-7.03125,-0.609375,0,274.2201564
-7.015625,-0.609375,0,274.2165262
-7,-0.609375,0,274.2165262
-6.984375,-0.609375,0,274.2083434
-6.96875,-0.609375,0,274.1901546
-6.953125,-0.609375,0,274.1901546
-6.9375,-0.609375,0,274.1785585
-6.921875,-0.609375,0,274.1785585
-6.90625,-0.609375,0,274.1683666
-6.890625,-0.609375,0,274.1671845
-6.875,-0.609375,0,274.1570181
-6.859375,-0.609375,0,274.1570181
-6.84375,-0.609375,0,274.1458139
-6.828125,-0.609375,0,274.1400837
-6.8125,-0.609375,0,274.1309899
-6.796875,-0.609375,0,274.1303347
-6.78125,-0.609375,0,274.121513
-6.765625,-0.609375,0,274.1197221
-6.75,-0.609375,0,274.1125375
-6.734375,-0.609375,0,274.1067952
-6.71875,-0.609375,0,274.0957947
-6.703125,-0.609375,0,274.0908573
-6.6875,-0.609375,0,274.0852551
-6.671875,-0.609375,0,274.0802741
-6.65625,-0.609375,0,274.0746601
-6.640625,-0.609375,0,274.069585
-6.625,-0.609375,0,274.0618344
-6.609375,-0.609375,0,274.0569287
-6.59375,-0.609375,0,274.0475782
-6.578125,-0.609375,0,274.0475782
-6.5625,-0.609375,0,274.0327009
-6.546875,-0.609375,0,274.0327722
-6.53125,-0.609375,0,274.0327722
-6.515625,-0.609375,0,274.0193067
-6.5,-0.609375,0,274.0193067
-7.828125,-0.59375,0,274.2783753
-7.8125,-0.59375,0,274.2787333
-7.796875,-0.59375,0,274.2787333
-7.78125,-0.59375,0,274.2913923
-7.765625,-0.59375,0,274.2917635
-7.75,-0.59375,0,274.3035499
-7.734375,-0.59375,0,274.3039321
-7.71875,-0.59375,0,274.3039321
-7.703125,-0.59375,0,274.3152795
-7.6875,-0.59375,0,274.3152795
-7.671875,-0.59375,0,274.3258469
-7.65625,-0.59375,0,274.3258469
-7.640625,-0.59375,0,274.3262653
-7.625,-0.59375,0,274.3356871
-7.609375,-0.59375,0,274.3360865
-7.59375,-0.59375,0,274.3360865
-7.578125,-0.59375,0,274.3365199
-7.5625,-0.59375,0,274.3365199
-7.546875,-0.59375,0,274.3456667
-7.53125,-0.59375,0,274.3456667
-7.515625,-0.59375,0,274.3461028
-7.5,-0.59375,0,274.3461028
-7.484375,-0.59375,0,274.3465437
-7.46875,-0.59375,0,274.3469883
-7.453125,-0.59375,0,274.3469883
-7.4375,-0.59375,0,274.3387241
-7.421875,-0.59375,0,274.3387241
-7.40625,-0.59375,0,274.3391747
-7.390625,-0.59375,0,274.3391747
-7.375,-0.59375,0,274.3396259
-7.359375,-0.59375,0,274.3302179
-7.34375,-0.59375,0,274.3306703
-7.328125,-0.59375,0,274.3306703
-7.3125,-0.59375,0,274.3209765
-7.296875,-0.59375,0,274.3209765
-7.28125,-0.59375,0,274.3105029
-7.265625,-0.59375,0,274.3105029
-7.25,-0.59375,0,274.3109713
-7.234375,-0.59375,0,274.2992278
-7.21875,-0.59375,0,274.2992278
-7.203125,-0.59375,0,274.2870448
-7.1875,-0.59375,0,274.2870448
-7.171875,-0.59375,0,274.2874963
-7.15625,-0.59375,0,274.2739991
-7.140625,-0.59375,0,274.2744286
-7.125,-0.59375,0,274.2634235
-7.109375,-0.59375,0,274.2583951
-7.09375,-0.59375,0,274.2510418
-7.078125,-0.59375,0,274.2462479
-7.0625,-0.59375,0,274.2450917
-7.046875,-0.59375,0,274.2372292
-7.03125,-0.59375,0,274.2314595
-7.015625,-0.59375,0,274.2165262
-7,-0.59375,0,274.2168404
-6.984375,-0.59375,0,274.2080892
-6.96875,-0.59375,0,274.2080892
-6.953125,-0.59375,0,274.1960107
-6.9375,-0.59375,0,274.1960107
-6.921875,-0.59375,0,274.1858558
-6.90625,-0.59375,0,274.1844054
-6.890625,-0.59375,0,274.174239
-6.875,-0.59375,0,274.1726252
-6.859375,-0.59375,0,274.1623536
-6.84375,-0.59375,0,274.1557472
-6.828125,-0.59375,0,274.1446731
-6.8125,-0.59375,0,274.1446731
-6.796875,-0.59375,0,274.1357603
-6.78125,-0.59375,0,274.1197221
-6.765625,-0.59375,0,274.126658
-6.75,-0.59375,0,274.1120966
-6.734375,-0.59375,0,274.1067952
-6.71875,-0.59375,0,274.1011013
-6.703125,-0.59375,0,274.1004446
-6.6875,-0.59375,0,274.0902013
-6.671875,-0.59375,0,274.0841532
-6.65625,-0.59375,0,274.0792274
-6.640625,-0.59375,0,274.0749881
-6.625,-0.59375,0,274.0618344
-6.609375,-0.59375,0,274.0610559
-6.59375,-0.59375,0,274.0522785
-6.578125,-0.59375,0,274.0470699
-6.5625,-0.59375,0,274.0379599
-6.546875,-0.59375,0,274.0379599
-6.53125,-0.59375,0,274.0327722
-6.515625,-0.59375,0,274.024255
-6.5,-0.59375,0,274.0240889
-7.84375,-0.578125,0,274.2783753
-7.828125,-0.578125,0,274.2783753
-7.8125,-0.578125,0,274.2910351
-7.796875,-0.578125,0,274.2913923
-7.78125,-0.578125,0,274.3031803
-7.765625,-0.578125,0,274.3035499
-7.75,-0.578125,0,274.3145074
-7.734375,-0.578125,0,274.3148879
-7.71875,-0.578125,0,274.3250573
-7.703125,-0.578125,0,274.3254473
-7.6875,-0.578125,0,274.3254473
-7.671875,-0.578125,0,274.3352699
-7.65625,-0.578125,0,274.3352699
-7.640625,-0.578125,0,274.3444074
-7.625,-0.578125,0,274.3444074
-7.609375,-0.578125,0,274.3448057
-7.59375,-0.578125,0,274.3528649
-7.578125,-0.578125,0,274.3532963
-7.5625,-0.578125,0,274.3532963
-7.546875,-0.578125,0,274.3537239
-7.53125,-0.578125,0,274.3537239
-7.515625,-0.578125,0,274.354159
-7.5,-0.578125,0,274.354159
-7.484375,-0.578125,0,274.3545988
-7.46875,-0.578125,0,274.3550423
-7.453125,-0.578125,0,274.3550423
-7.4375,-0.578125,0,274.3554885
-7.421875,-0.578125,0,274.3554885
-7.40625,-0.578125,0,274.3559364
-7.390625,-0.578125,0,274.3478848
-7.375,-0.578125,0,274.3483345
-7.359375,-0.578125,0,274.3483345
-7.34375,-0.578125,0,274.3400765
-7.328125,-0.578125,0,274.3400765
-7.3125,-0.578125,0,274.3311211
-7.296875,-0.578125,0,274.3311211
-7.28125,-0.578125,0,274.3315688
-7.265625,-0.578125,0,274.3214265
-7.25,-0.578125,0,274.3218925
-7.234375,-0.578125,0,274.3109713
-7.21875,-0.578125,0,274.3113855
-7.203125,-0.578125,0,274.299646
-7.1875,-0.578125,0,274.3000939
-7.171875,-0.578125,0,274.2874963
-7.15625,-0.578125,0,274.2874963
-7.140625,-0.578125,0,274.2744286
-7.125,-0.578125,0,274.2744286
-7.109375,-0.578125,0,274.2748602
-7.09375,-0.578125,0,274.2641517
-7.078125,-0.578125,0,274.2588174
-7.0625,-0.578125,0,274.2509233
-7.046875,-0.578125,0,274.2450917
-7.03125,-0.578125,0,274.2344265
-7.015625,-0.578125,0,274.2344265
-7,-0.578125,0,274.2256659
-6.984375,-0.578125,0,274.2151187
-6.96875,-0.578125,0,274.2134045
-6.953125,-0.578125,0,274.2032869
-6.9375,-0.578125,0,274.2032869
-6.921875,-0.578125,0,274.1915511
-6.90625,-0.578125,0,274.1915511
-6.890625,-0.578125,0,274.1726252
-6.875,-0.578125,0,274.1726252
-6.859375,-0.578125,0,274.1623536
-6.84375,-0.578125,0,274.160719
-6.828125,-0.578125,0,274.1508076
-6.8125,-0.578125,0,274.1492716
-6.796875,-0.578125,0,274.1407254
-6.78125,-0.578125,0,274.1353249
-6.765625,-0.578125,0,274.125295
-6.75,-0.578125,0,274.1182553
-6.734375,-0.578125,0,274.1118248
-6.71875,-0.578125,0,274.1111375
-6.703125,-0.578125,0,274.1004446
-6.6875,-0.578125,0,274.0944134
-6.671875,-0.578125,0,274.0889225
-6.65625,-0.578125,0,274.0802601
-6.640625,-0.578125,0,274.0753051
-6.625,-0.578125,0,274.0661127
-6.609375,-0.578125,0,274.0661127
-6.59375,-0.578125,0,274.0522785
-6.578125,-0.578125,0,274.0515931
-6.5625,-0.578125,0,274.0515931
-6.546875,-0.578125,0,274.0375334
-6.53125,-0.578125,0,274.0375334
-6.515625,-0.578125,0,274.0289186
-6.5,-0.578125,0,274.0240889
-7.84375,-0.5625,0,274.2906916
-7.828125,-0.5625,0,274.2910351
-7.8125,-0.5625,0,274.302824
-7.796875,-0.5625,0,274.3031803
-7.78125,-0.5625,0,274.3141391
-7.765625,-0.5625,0,274.3145074
-7.75,-0.5625,0,274.3246782
-7.734375,-0.5625,0,274.3246782
-7.71875,-0.5625,0,274.3344825
-7.703125,-0.5625,0,274.3344825
-7.6875,-0.5625,0,274.3435934
-7.671875,-0.5625,0,274.3435934
-7.65625,-0.5625,0,274.3520519
-7.640625,-0.5625,0,274.3524675
-7.625,-0.5625,0,274.3599079
-7.609375,-0.5625,0,274.3603046
-7.59375,-0.5625,0,274.3603046
-7.578125,-0.5625,0,274.3675944
-7.5625,-0.5625,0,274.3675944
-7.546875,-0.5625,0,274.3680204
-7.53125,-0.5625,0,274.3680204
-7.515625,-0.5625,0,274.3684538
-7.5,-0.5625,0,274.3684538
-7.484375,-0.5625,0,274.3688919
-7.46875,-0.5625,0,274.3693337
-7.453125,-0.5625,0,274.3693337
-7.4375,-0.5625,0,274.3697782
-7.421875,-0.5625,0,274.3697782
-7.40625,-0.5625,0,274.3633698
-7.390625,-0.5625,0,274.3633698
-7.375,-0.5625,0,274.3638173
-7.359375,-0.5625,0,274.3563849
-7.34375,-0.5625,0,274.3568328
-7.328125,-0.5625,0,274.349231
-7.3125,-0.5625,0,274.349231
-7.296875,-0.5625,0,274.3409713
-7.28125,-0.5625,0,274.3409713
-7.265625,-0.5625,0,274.3320327
-7.25,-0.5625,0,274.3320327
-7.234375,-0.5625,0,274.3218925
-7.21875,-0.5625,0,274.3223036
-7.203125,-0.5625,0,274.3113855
-7.1875,-0.5625,0,274.3118305
-7.171875,-0.5625,0,274.3000939
-7.15625,-0.5625,0,274.3005229
-7.140625,-0.5625,0,274.2879266
-7.125,-0.5625,0,274.2879266
-7.109375,-0.5625,0,274.2748602
-7.09375,-0.5625,0,274.2748602
-7.078125,-0.5625,0,274.2641487
-7.0625,-0.5625,0,274.2641487
-7.046875,-0.5625,0,274.2570109
-7.03125,-0.5625,0,274.2409457
-7.015625,-0.5625,0,274.2451342
-7,-0.5625,0,274.2317349
-6.984375,-0.5625,0,274.2301313
-6.96875,-0.5625,0,274.2203475
-6.953125,-0.5625,0,274.2134045
-6.9375,-0.5625,0,274.2015784
-6.921875,-0.5625,0,274.2015784
-6.90625,-0.5625,0,274.189618
-6.890625,-0.5625,0,274.189618
-6.875,-0.5625,0,274.1794468
-6.859375,-0.5625,0,274.1773365
-6.84375,-0.5625,0,274.1672296
-6.828125,-0.5625,0,274.1550993
-6.8125,-0.5625,0,274.1492716
-6.796875,-0.5625,0,274.1407254
-6.78125,-0.5625,0,274.1391059
-6.765625,-0.5625,0,274.1316595
-6.75,-0.5625,0,274.1235154
-6.734375,-0.5625,0,274.1235154
-6.71875,-0.5625,0,274.1111375
-6.703125,-0.5625,0,274.1052471
-6.6875,-0.5625,0,274.0998655
-6.671875,-0.5625,0,274.0951795
-6.65625,-0.5625,0,274.0877331
-6.640625,-0.5625,0,274.0802601
-6.625,-0.5625,0,274.0797378
-6.609375,-0.5625,0,274.065458
-6.59375,-0.5625,0,274.065458
-6.578125,-0.5625,0,274.0566433
-6.5625,-0.5625,0,274.0515931
-6.546875,-0.5625,0,274.042595
-6.53125,-0.5625,0,274.0419561
-6.515625,-0.5625,0,274.0285634
-6.5,-0.5625,0,274.0285634
-7.859375,-0.546875,0,274.2906916
-7.84375,-0.546875,0,274.3024809
-7.828125,-0.546875,0,274.3024809
-7.8125,-0.546875,0,274.3137838
-7.796875,-0.546875,0,274.3137838
-7.78125,-0.546875,0,274.324311
-7.765625,-0.546875,0,274.324311
-7.75,-0.546875,0,274.3341046
-7.734375,-0.546875,0,274.3428286
-7.71875,-0.546875,0,274.3432056
-7.703125,-0.546875,0,274.3512681
-7.6875,-0.546875,0,274.3516551
-7.671875,-0.546875,0,274.3590969
-7.65625,-0.546875,0,274.366354
-7.640625,-0.546875,0,274.366354
-7.625,-0.546875,0,274.3730868
-7.609375,-0.546875,0,274.3730868
-7.59375,-0.546875,0,274.3792952
-7.578125,-0.546875,0,274.3797243
-7.5625,-0.546875,0,274.3797243
-7.546875,-0.546875,0,274.3854916
-7.53125,-0.546875,0,274.3854916
-7.515625,-0.546875,0,274.3859235
-7.5,-0.546875,0,274.3859235
-7.484375,-0.546875,0,274.38636
-7.46875,-0.546875,0,274.3868002
-7.453125,-0.546875,0,274.3868002
-7.4375,-0.546875,0,274.3819024
-7.421875,-0.546875,0,274.3819024
-7.40625,-0.546875,0,274.3823473
-7.390625,-0.546875,0,274.3769838
-7.375,-0.546875,0,274.3769838
-7.359375,-0.546875,0,274.3711169
-7.34375,-0.546875,0,274.3711169
-7.328125,-0.546875,0,274.3647091
-7.3125,-0.546875,0,274.3572788
-7.296875,-0.546875,0,274.3577218
-7.28125,-0.546875,0,274.3496753
-7.265625,-0.546875,0,274.3501358
-7.25,-0.546875,0,274.3414333
-7.234375,-0.546875,0,274.3324413
-7.21875,-0.546875,0,274.3324413
-7.203125,-0.546875,0,274.3227461
-7.1875,-0.546875,0,274.3227461
-7.171875,-0.546875,0,274.3122575
-7.15625,-0.546875,0,274.3122575
-7.140625,-0.546875,0,274.3005229
-7.125,-0.546875,0,274.2883528
-7.109375,-0.546875,0,274.2883528
-7.09375,-0.546875,0,274.2752826
-7.078125,-0.546875,0,274.2752826
-7.0625,-0.546875,0,274.2641487
-7.046875,-0.546875,0,274.2570109
-7.03125,-0.546875,0,274.2574107
-7.015625,-0.546875,0,274.2422113
-7,-0.546875,0,274.2450805
-6.984375,-0.546875,0,274.2363019
-6.96875,-0.546875,0,274.2203475
-6.953125,-0.546875,0,274.2185544
-6.9375,-0.546875,0,274.2084667
-6.921875,-0.546875,0,274.206371
-6.90625,-0.546875,0,274.1961889
-6.890625,-0.546875,0,274.1961889
-6.875,-0.546875,0,274.1836505
-6.859375,-0.546875,0,274.1836505
-6.84375,-0.546875,0,274.1650231
-6.828125,-0.546875,0,274.1650231
-6.8125,-0.546875,0,274.1528912
-6.796875,-0.546875,0,274.1528912
-6.78125,-0.546875,0,274.1438713
-6.765625,-0.546875,0,274.1417661
-6.75,-0.546875,0,274.1294788
-6.734375,-0.546875,0,274.1226749
-6.71875,-0.546875,0,274.1174409
-6.703125,-0.546875,0,274.1116303
-6.6875,-0.546875,0,274.0998655
-6.671875,-0.546875,0,274.0971964
-6.65625,-0.546875,0,274.093669
-6.640625,-0.546875,0,274.0821246
-6.625,-0.546875,0,274.0797378
-6.609375,-0.546875,0,274.070303
-6.59375,-0.546875,0,274.0726056
-6.578125,-0.546875,0,274.0557549
-6.5625,-0.546875,0,274.0557549
-6.546875,-0.546875,0,274.0469701
-6.53125,-0.546875,0,274.0419561
-6.515625,-0.546875,0,274.033403
-6.5,-0.546875,0,274.033403
-7.890625,-0.53125,0,274.2903576
-7.875,-0.53125,0,274.2903576
-7.859375,-0.53125,0,274.3021492
-7.84375,-0.53125,0,274.3024809
-7.828125,-0.53125,0,274.3134413
-7.8125,-0.53125,0,274.3239565
-7.796875,-0.53125,0,274.3239565
-7.78125,-0.53125,0,274.3337384
-7.765625,-0.53125,0,274.3424633
-7.75,-0.53125,0,274.3428286
-7.734375,-0.53125,0,274.3508919
-7.71875,-0.53125,0,274.3587106
-7.703125,-0.53125,0,274.3655726
-7.6875,-0.53125,0,274.3659584
-7.671875,-0.53125,0,274.3722778
-7.65625,-0.53125,0,274.3784867
-7.640625,-0.53125,0,274.3784867
-7.625,-0.53125,0,274.3842436
-7.609375,-0.53125,0,274.3891507
-7.59375,-0.53125,0,274.3895452
-7.578125,-0.53125,0,274.3944758
-7.5625,-0.53125,0,274.3944758
-7.546875,-0.53125,0,274.3990277
-7.53125,-0.53125,0,274.3990277
-7.515625,-0.53125,0,274.3994587
-7.5,-0.53125,0,274.3994587
-7.484375,-0.53125,0,274.3998944
-7.46875,-0.53125,0,274.4003337
-7.453125,-0.53125,0,274.4003337
-7.4375,-0.53125,0,274.3966487
-7.421875,-0.53125,0,274.3966487
-7.40625,-0.53125,0,274.3925919
-7.390625,-0.53125,0,274.3930363
-7.375,-0.53125,0,274.3881323
-7.359375,-0.53125,0,274.3832372
-7.34375,-0.53125,0,274.3832372
-7.328125,-0.53125,0,274.3778724
-7.3125,-0.53125,0,274.371561
-7.296875,-0.53125,0,274.372002
-7.28125,-0.53125,0,274.365151
-7.265625,-0.53125,0,274.358181
-7.25,-0.53125,0,274.3501358
-7.234375,-0.53125,0,274.3505407
-7.21875,-0.53125,0,274.3418399
-7.203125,-0.53125,0,274.3328817
-7.1875,-0.53125,0,274.3328817
-7.171875,-0.53125,0,274.323171
-7.15625,-0.53125,0,274.3122575
-7.140625,-0.53125,0,274.3126766
-7.125,-0.53125,0,274.3009452
-7.109375,-0.53125,0,274.3009452
-7.09375,-0.53125,0,274.2887706
-7.078125,-0.53125,0,274.2887706
-7.0625,-0.53125,0,274.2757017
-7.046875,-0.53125,0,274.2757017
-7.03125,-0.53125,0,274.2634308
-7.015625,-0.53125,0,274.259495
-7,-0.53125,0,274.2509876
-6.984375,-0.53125,0,274.2348857
-6.96875,-0.53125,0,274.2348857
-6.953125,-0.53125,0,274.2251003
